"record_type","sanity_id","title","slug","status","kind","collection","collection_slug","parent_service","parent_service_slug","provider","provider_role","service_category","pricing_model","pricing_model_note","service_price","rack_price","product_price_cents","product_price_usd","duration","brand","product_category","size","in_stock","shippable","weight_lb","featured","badge","tagline","description","who_its_for","process","pricing_notes","competitor_pricing","booking_url","purchase_url","cta_label","concerns","related_services","faqs","image_url","image_alt","gallery","seo_meta_title","seo_meta_description","order_rank","created_at","updated_at","revision","source_dataset","source_transaction_id"
"Product","661ed789-5e2e-44cc-ba5c-b2a32a50595d","ProCell PRO Aftercare Step 1 — Cellular Renewal Serum","procell-pro-step-1-cellular-renewal-serum","","","","","","","","","","","","","","6500","65","","procell","skincare","30ml","true","true","0.5","true","","Daily growth-factor renewal — the PRO formulation","Step 1 of the ProCell PRO home protocol: daily growth-factor support that maintains your microchanneling results between maintenance visits.

The first step in our powerful two-step skin rejuvenation system. This serum contains growth factors, cytokines, and DNA Repair Enzymes that work together to promote scarless healing in an anti-inflammatory environment. Our serum is paraben-free, fragrance-free, and cruelty-free, so you can feel good about using it on your skin twice daily, morning and night.

The highly concentrated growth factors in our serum are known to play a key role in tissue repair and regeneration. By promoting the growth of new, healthy skin cells, our serum helps to reduce the appearance of fine lines, wrinkles, and other signs of aging. With regular use, you can expect to see smoother, more radiant, and more youthful-looking skin.

To get the most out of PRO Aftercare Step 1, Cellular Renewal Serum simply apply it to your skin and wait 30 seconds before applying our Healing Accelerator Serum. This powerful two-step system is designed to work together to provide maximum results, so you can enjoy healthier, more vibrant-looking skin. Try PRO Aftercare Step 1, Full-Size Cellular Renewal Growth Factor Serum today and see the difference for yourself.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/09fd9acf5c6f4cbbc660ec2900feaf0243ee3b5b-210x239.jpg","PRO Aftercare Step 1","","","","","2026-06-10T15:20:33Z","2026-07-22T06:28:37Z","thy8xfDWtsX68YzGxH9m2W","production",""
"Product","071c2094-8b44-4249-8701-c7c39e8bd5dc","ProCell PRO Aftercare Step 2 — Healing Accelerator","procell-pro-step-2-healing-accelerator","","","","","","","","","","","","","","8000","80","","procell","skincare","30ml","true","true","0.5","true","","Step 2 of the PRO protocol — daily recovery support","The PRO-strength healing accelerator that pairs with Step 1 to support recovery and protect your investment between sessions.

The second step in our dynamic two-step skin rejuvenation system. This serum is specially formulated to work in tandem with our Cellular Renewal Growth Factor Serum to enhance its effects and accelerate the healing process.

The highly concentrated growth factor serums in our serum are known to play a key role in tissue repair and regeneration. By promoting the growth of new, healthy skin cells, our serum helps to reduce the appearance of fine lines, wrinkles, and other signs of aging. With regular use, you can expect to see smoother, more radiant, and more youthful-looking skin.

This serum is also paraben-free, fragrance-free, and cruelty-free, making it a safe and effective choice for all skin types. Simply apply PRO Aftercare Step 2, Healing Accelerator Serum 30 seconds after after Step 1, Cellular Renewal Growth Factor Serum, to achieve optimal results.

Experience the power of PRO Aftercare Step 2, Healing Accelerator Serum, and discover the secret to healthier, more youthful-looking skin.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/f203596e30323edafff18d4c5368f65554052aa2-474x647.jpg","PRO Aftercare Step 2","","","","","2026-06-10T15:20:33Z","2026-07-22T06:24:27Z","FOc3p5EymcgKmBZ2hvVOq9","production",""
"Product","a3316ddf-b6e8-4a3a-8d74-5a6ef746983c","ProCell PRO Aftercare Trial Set","procell-pro-aftercare-trial-set","","","","","","","","","","","","","","3800","38","","procell","skincare","5ml","true","true","0.25","true","","Trial Steps 1 + 2","PRO Step 1 + Step 2 — ideal for trying the protocol through your first series.

Experience the magic of our PRO Aftercare TRIAL Set, a dynamic two-step skin rejuvenation system that revitalizes your complexion. This set includes five pairs of 5ML serums, each with its own unique benefits.

Step 1 - Cellular Renewal Growth Factor Serum: Unlock the secret to scarless healing with this serum. It's paraben-free, fragrance-free, and cruelty-free, making it suitable for daily use. Derived from mesenchymal stem cells, it promotes the growth of healthy skin cells, reducing fine lines and wrinkles for a radiant, youthful look.

Step 2 - Healing Accelerator Serum: Complementing Step 1, this serum accelerates the healing process, enhancing the effects of the Cellular Renewal Growth Factor Serum. It's also paraben-free, fragrance-free, and cruelty-free. Together, they create a powerful skin transformation duo, leaving your skin smoother, more vibrant, and beautifully youthful.

Unveil the secret to radiant skin with our PRO Aftercare Trial Set and embrace a healthier, more confident you.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/fde172c590f28e32828e948185ab8e6f6b5ec3c8-554x554.jpg","Procell Pro Trial Steps 1 + 2","","","","","2026-06-10T15:20:33Z","2026-07-22T06:06:28Z","8EFCm5ajVnFIj2Zfyl8hZG","production",""
"Product","product-glymed-US-GM-400R","Professional CBD Booster","professional-cbd-booster","","","","","","","","","","","","","","6800","68","","glymed","skincare","0.5 fl oz | 15 ml","true","","","","","Balances · Calming · Increases Firmness & Elasticity · Increases Hydration · Reduces Fine Lines & Wrinkles","CBD Booster is a vitamin-rich serum that is easily added to any homecare system. Versatile, lightweight, and perfect to use before any additional serums and moisturizers.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/83478121bc7aa347abca227cc32c7fdbe4f81f29-400x400.webp","Professional CBD Booster","","","","","2026-07-01T03:12:10Z","2026-07-01T06:05:12Z","D3X8E2XKt8n8bNnBsS8vdU","production",""
"Product","product-glymed-US-GM-59ER","Protective Skin Serum with Ceramides","protective-skin-serum-with-ceramides","","","","","","","","","","","","","","10200","102","","glymed","skincare","1 fl oz | 30 ml","true","","","","","Calming · Increases Hydration","Cell Protection Serum strengthens the skin and replenishes critical nutrients lost from daily exposure or aging. This ultra-light and nourishing formula drenches the skin in humectants, antioxidants, and vitamins to protect the cells against the harsh effects of aging.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/a1dd6f2a8cb4b0895f565cbac22cb342a16872a7-400x400.webp","Protective Skin Serum with Ceramides","","","","","2026-07-01T03:12:10Z","2026-07-01T06:05:15Z","JL5yWZ2fDsPkrNN3bJpPj9","production",""
"Product","product-glymed-US-GM-49AR","Purifying Cleanser with Salicylic Acid","purifying-cleanser-with-salicylic-acid","","","","","","","","","","","","","","4500","45","","glymed","skincare","8 fl oz | 236 ml","true","","","","","Minimizes Pores · Purifies · Reduces Oil","This gentle yet effective cleanser promotes balanced, clear skin. Salicylic Acid works to kill bacteria, reduce oil production, and slow the shedding of dead skin cells into the pores to prevent clogging. Combined with Aloe Vera and Green Tea to promote healing and hydration to effectively reduce breakouts and the appearance of pores.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/df58a1db29e25c87a082853b287ff44eeac90351-400x400.webp","Purifying Cleanser with Salicylic Acid","","","","","2026-07-01T03:12:10Z","2026-07-01T06:05:17Z","6Uf5dcYnDNc3ONxw9MOzW6","production",""
"Product","product-glymed-US-GM-73ER","Radiant Serum with 1% Mandelic Acid","radiant-serum-with-1-mandelic-acid","","","","","","","","","","","","","","8500","85","","glymed","skincare","1.69 fl oz | 50 ml","true","","","","","Minimizes Pores · Prevention · Brighten & Tightens · Anti-Aging · Reduces Pigmentation","Lightweight, hydrating, and anti-aging, Radiant Serum exfoliates the skin gently and brightens the overall tone of your skin. Radiant Serum leaves the skin silky smooth, while it reduces the appearance of fine lines, protects against free radical damage, and prevents acne by decreasing dead skin buildup.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/c3c913c299fe90371034d55f5a444081f9d17590-400x400.webp","Radiant Serum with 1% Mandelic Acid","","","","","2026-07-01T03:12:10Z","2026-07-01T06:05:21Z","6Uf5dcYnDNc3ONxw9MP0Fw","production",""
"Product","product-glymed-US-GM-087R","Refining Body Scrub with Alpha Hydroxy Acids","refining-body-scrub-with-alpha-hydroxy-acids","","","","","","","","","","","","","","5500","55","","glymed","skincare","8 fl oz | 236 ml","true","","","","","Reduces Pigmentation · Plumps · Reduce Dull & Uneven Texture","Refining Body Scrub is an energizing formula infused with ultra-fine Jojoba Beads and alpha hydroxy acids that's excellent for removing dry skin from elbows, knees, legs and feet. Stimulating cellular turnover, this tingling blend of natural essential oils and botanical ingredients produces a visible and textural change after one use!","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/6ae21feb33c2be73f8ef8aca398289dbe262c588-800x800.webp","Refining Body Scrub with Alpha Hydroxy Acids","","","","","2026-07-01T03:12:12Z","2026-07-01T07:45:36Z","6Uf5dcYnDNc3ONxw9MoCjV","production",""
"Product","product-glymed-US-GM-076R","Refining Hand & Body Lotion with Alpha Hydroxy Acids","refining-hand-body-lotion-with-alpha-hydroxy-acids","","","","","","","","","","","","","","3800","38","","glymed","skincare","4 fl oz | 118 ml","true","","","","","Brightens · Increases Hydration · Moisturizes · Reduces Dull & Uneven Texture","Refining Hand & Body Lotion with Alpha Hydroxy Acids is a super-smoothing triple-AHA lotion. It uses mild exfoliation to slough away dry skin as it moisturizes and nourishes. Work beyond the surface to reduce fine lines and wrinkles and diminish age spots and hyperpigmentation.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/fe75f172a113e75675fcce44b1d3ec75982e94bc-800x800.webp","Refining Hand & Body Lotion with Alpha Hydroxy Acids","","","","","2026-07-01T03:12:12Z","2026-07-01T07:46:39Z","JL5yWZ2fDsPkrNN3bKHslS","production",""
"Product","product-glymed-US-GM-25ER","Rejuvenating Peptide Masque","rejuvenating-peptide-masque","","","","","","","","","","","","","","9500","95","","glymed","skincare","4 fl oz | 118 ml","true","","","","","Balances · Calming · Increase Hydration · Lifts & Firms · Reduces Fine Lines & Wrinkles","This masque is the most powerful anti-aging and antioxidant care available at home for your skin. Its therapeutic ingredients help to prevent wrinkles by relaxing the muscles to reduce expression lines while boosting hydration for radiant skin.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/30b34dacf35753da1453193e6030ef107dc84d26-800x800.webp","Rejuvenating Peptide Masque","","","","","2026-07-01T03:12:12Z","2026-07-01T07:44:29Z","JL5yWZ2fDsPkrNN3bKHUAp","production",""
"Product","product-glymed-US-GM-032R","Restoring Fulvic Elixir","restoring-fulvic-elixir","","","","","","","","","","","","","","6900","69","","glymed","skincare","1 fl oz | 30 ml","true","","","","","Balances · Increases Hydration · Reduce Inflammation · Reduces Redness","Powered by fulvic minerals, Restoring Fulvic Elixir helps refresh, hydrate, and support the appearance of balanced, healthy-looking skin. It helps promote the appearance of a more even-looking skin tone while supporting a calm, balanced, and healthy-looking complexion. Restoring Fulvic Elixir nourishes and helps support the skin’s natural renewal process for a smoother, refreshed, and healthy-looking complexion without redness.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/a5417da70abd6c7deca7f9e27038fc0f8ba1c1bd-400x400.webp","Restoring Fulvic Elixir","","","","","2026-07-01T03:12:10Z","2026-07-01T06:05:27Z","6Uf5dcYnDNc3ONxw9MP1jc","production",""
"Product","product-glymed-US-GM-091R","Retinol Rejuvenation Serum","retinol-rejuvenation-serum","","","","","","","","","","","","","","11400","114","","glymed","skincare","1 fl oz | 30 ml","true","","","","","Reduce Pigmentation · Brightens · Reduce Dull & Uneven Texture · Reduce Fine Lines & Wrinkles","Retinol Restart Rejuvenation Serum delivers the maximum concentration of retinol available in a serum to build collagen and speed skin renewal to diminish the appearance of fine lines, acne, wrinkles, and hyperpigmentation.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/0a3d6d1a08b163b0e6b8edeb58b501c323e8e8c9-400x400.webp","Retinol Rejuvenation Serum","","","","","2026-07-01T03:12:10Z","2026-07-01T06:06:03Z","6Uf5dcYnDNc3ONxw9MPBLW","production",""
"Product","product-glymed-US-GM-52ER","Revitalizing Essence with NAD+","revitalizing-essence-with-nad","","","","","","","","","","","","","","5000","50","","glymed","skincare","1.35 fl oz | 40 ml","true","","","","","Anti-Aging · Calming · Increase Hydration · Protects · Reduce Inflammation","Experience unmatched hydration and rejuvenation with the Revitalizing Essence with NAD+, a revolutionary formulation designed to revitalize and replenish the moisture in your skin at the cellular level. This hydrating essence works to restore vitality while boosting your skin’s natural barrier.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/c227effc084fdb5737a6c81f109a547ce3e516a9-400x400.webp","Revitalizing Essence with NAD+","","","","","2026-07-01T03:12:10Z","2026-07-01T06:06:06Z","6Uf5dcYnDNc3ONxw9MPCie","production",""
"Product","product-glymed-US-GM-068R","Rosacea Relief","rosacea-relief","","","","","","","","","","","","","","7600","76","","glymed","skincare","1.69 fl oz | 50 ml","true","","","","","Moisturizes · Reduce Inflammation · Reduces Redness","Rosacea Relief naturally and effectively reduces the appearance of rosacea and other skin conditions that cause redness, flushing and blushing without prescription drugs. It is fortified with Aescin to reduce inflammation and restore vein walls to prevent microscopic leaks in venules and capillaries. This moisturizer also promotes skin elasticity and helps mend long-term damage caused by internal skin heat and irritation brought on by imbalance.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/dd83fd4f47172f5a3fd62fad94ddcc4df1bd4db3-400x400.webp","Rosacea Relief","","","","","2026-07-01T03:12:12Z","2026-07-01T06:06:10Z","D3X8E2XKt8n8bNnBsS8yCC","production",""
"Product","product-shield-ritual-spf","Shield Ritual Mineral SPF 30","shield-ritual-spf","","","","","","","","","","","","","","3000","30","","house-of-rose","skincare","","true","","","","","Daily shield for freshly waxed skin.","Mineral SPF 30+ (zinc / titanium) for freshly waxed facial skin, which is prone to UV-triggered hyperpigmentation. Daily, 48 hours+.","","","","","","","","","","","","","","","","","2026-06-20T11:36:21Z","2026-06-20T11:36:21Z","GDjKvWcUponpDtl6u0oES0","production",""
